"","dates","Days","EVI","Cases","Index","pvs","pvn","lag_all","c_all","se_all","sp_all","name"
"40086",18916,634,-0.0202011302415842,16320.5714285714,0,0.787240802321395,0.916088669578681,24,0.01,0.847926267281106,0.878712871287129,"India"
"40087",18917,635,-0.0239628028644601,15672.5714285714,0,0.78724685449878,0.916301876867003,24,0.01,0.847926267281106,0.879012345679012,"India"
"40088",18918,636,-0.0269061445436092,15493.2857142857,0,0.787252876954854,0.91651400157027,24,0.01,0.847926267281106,0.879310344827586,"India"
"40089",18919,637,-0.0405255339349985,15321.8571428571,0,0.787258869908016,0.916725051926713,24,0.01,0.847926267281106,0.87960687960688,"India"
"40090",18920,638,-0.0517711514892379,15245.7142857143,0,0.78726483357453,0.916935036091061,24,0.01,0.847926267281106,0.879901960784314,"India"
"40091",18921,639,-0.051196508167295,15092,0,0.787270768168551,0.917143962135582,24,0.01,0.847926267281106,0.880195599022005,"India"
"40092",18922,640,-0.0488902794868495,15141.2857142857,0,0.787276673902154,0.917351838051141,24,0.01,0.847926267281106,0.880487804878049,"India"
"40093",18923,641,-0.045655181593253,15392.7142857143,0,0.787282550985352,0.917558671748208,24,0.01,0.847926267281106,0.880778588807786,"India"
"40094",18924,642,-0.0508864827066661,15494.1428571429,0,0.787288399626129,0.917764471057884,24,0.01,0.847926267281106,0.881067961165049,"India"
"40095",18925,643,-0.0499587664191552,15404.1428571429,0,0.787294220030459,0.917969243732884,24,0.01,0.847926267281106,0.88135593220339,"India"
"40096",18926,644,-0.0452557446338715,15236.7142857143,0,0.787300012402332,0.918172997448521,24,0.01,0.847926267281106,0.881642512077295,"India"
"40097",18927,645,-0.0369074409280096,14908.4285714286,0,0.787305776943777,0.918375739803673,24,0.01,0.847926267281106,0.881927710843374,"India"
"40098",18928,646,-0.0493733063576597,14703,0,0.787311513854889,0.918577478321728,24,0.01,0.847926267281106,0.882211538461538,"India"
"40099",18929,647,-0.0669643936018062,14415.4285714286,0,0.787317223333846,0.918778220451527,24,0.01,0.847926267281106,0.882494004796163,"India"
"40100",18930,648,-0.0825551732640044,13976,0,0.787322905576939,0.918977973568282,24,0.01,0.847926267281106,0.882775119617225,"India"
"40101",18931,649,-0.0768648053016063,13720,0,0.787328560778587,0.919176744974485,24,0.01,0.847926267281106,0.883054892601432,"India"
"40102",18932,650,-0.0715911989248455,13433.5714285714,0,0.787334189131365,0.919374541900806,24,0.01,0.847926267281106,0.883333333333333,"India"
"40103",18933,651,-0.0634919125977033,13212.4285714286,0,0.787339790826024,0.919571371506973,24,0.01,0.847926267281106,0.883610451306413,"India"
"40104",18934,652,-0.0582742514244731,12745.1428571429,0,0.787345366051511,0.919767240882641,24,0.01,0.847926267281106,0.883886255924171,"India"
"40105",18935,653,-0.0479133610082941,12513.8571428571,0,0.787350914994993,0.91996215704825,24,0.01,0.847926267281106,0.884160756501182,"India"
"40106",18936,654,-0.0299790464267032,12030.4285714286,0,0.787356437841875,0.920156126955867,24,0.01,0.847926267281106,0.884433962264151,"India"
"40107",18937,655,-0.0153752959893329,11744.1428571429,0,0.787361934775823,0.920349157490019,24,0.01,0.847926267281106,0.884705882352941,"India"
"40108",18938,656,0.00143263642976407,11596.1428571429,0,0.787367405978785,0.920541255468512,24,0.01,0.847926267281106,0.884976525821596,"India"
"40109",18939,657,0.0074319906210057,11553.7142857143,0,0.787372851631007,0.920732427643237,24,0.01,0.847926267281106,0.885245901639344,"India"
"40110",18940,658,0.0167659689924038,11491.2857142857,0,0.787378271911056,0.920922680700969,24,0.01,0.847926267281106,0.885514018691589,"India"
"40111",18941,659,0.0235734253326557,11520.7142857143,0,0.78738366699584,0.921112021264147,24,0.01,0.847926267281106,0.885780885780886,"India"
"40112",18942,660,0.0170080077883735,11490.2857142857,0,0.787389037060626,0.921300455891651,24,0.01,0.847926267281106,0.886046511627907,"India"
"40113",18943,661,0.00604680113939054,11621.8571428571,0,0.787394382279059,0.921487991079561,24,0.01,0.847926267281106,0.88631090487239,"India"
"40114",18944,662,-0.00332309053160117,11685.4285714286,0,0.78739970282318,0.921674633261909,24,0.01,0.847926267281106,0.886574074074074,"India"
"40115",18945,663,-0.00227231092577299,11507,0,0.787404998863446,0.921860388811418,24,0.01,0.847926267281106,0.886836027713626,"India"
"40116",18946,664,-0.00848547144612559,11326.8571428571,0,0.787410270568747,0.922045264040235,24,0.01,0.847926267281106,0.887096774193548,"India"
"40117",18947,665,-0.0255050335881292,11145.5714285714,0,0.787415518106425,0.922229265200644,24,0.01,0.847926267281106,0.88735632183908,"India"
"40118",18948,666,-0.0419498184548193,10978.1428571429,0,0.787420741642292,0.92241239848578,24,0.01,0.847926267281106,0.887614678899083,"India"
"40119",18949,667,-0.0514775588623397,10776.7142857143,0,0.787425941340645,0.922594670030327,24,0.01,0.847926267281106,0.887871853546911,"India"
"40120",18950,668,-0.0580365950492818,10555.5714285714,0,0.787431117364287,0.922776085911204,24,0.01,0.847926267281106,0.888127853881279,"India"
"40121",18951,669,-0.0588767285511358,10443.7142857143,0,0.787436269874538,0.922956652148247,24,0.01,0.847926267281106,0.888382687927107,"India"
"40122",18952,670,-0.0617324940990263,10195,0,0.78744139903126,0.92313637470488,24,0.01,0.847926267281106,0.888636363636364,"India"
"40123",18953,671,-0.0609037408538443,10011.2857142857,0,0.787446504992867,0.923315259488768,24,0.01,0.847926267281106,0.888888888888889,"India"
"40124",18954,672,-0.0466245833103576,9880.71428571429,0,0.787451587916344,0.923493312352478,24,0.01,0.847926267281106,0.889140271493213,"India"
"40125",18955,673,-0.0249328750378587,9480.71428571429,0,0.787456647957261,0.923670539094113,24,0.01,0.847926267281106,0.889390519187359,"India"
"40126",18956,674,-0.0230142338939153,9401.14285714286,0,0.787461685269794,0.923846945457947,24,0.01,0.847926267281106,0.88963963963964,"India"
"40127",18957,675,-0.00865558169702137,9117.71428571429,0,0.787466700006732,0.924022537135052,24,0.01,0.847926267281106,0.889887640449438,"India"
"40128",18958,676,0.0257326746636525,8872.85714285714,0,0.787471692319503,0.924197319763908,24,0.01,0.847926267281106,0.890134529147982,"India"
"40129",18959,677,0.0186259349018812,8847.28571428571,0,0.787476662358179,0.924371298931016,24,0.01,0.847926267281106,0.890380313199105,"India"
"40130",18960,678,0.0349959712616016,8763.14285714286,0,0.787481610271499,0.92454448017149,24,0.01,0.847926267281106,0.890625,"India"
"40131",18961,679,0.034500630112,8716.14285714286,0,0.790916749636211,0.92489050650878,24,0.01,0.847926267281106,0.893095768374165,"India"
"40132",18962,680,0.020285433541905,8808.42857142857,0,0.790921595598349,0.925061313470797,24,0.01,0.847926267281106,0.893333333333333,"India"
"40133",18963,681,0.020229410474846,8618,0,0.790926420129623,0.925231344258342,24,0.01,0.847926267281106,0.893569844789357,"India"
"40134",18964,682,0.00825018095574993,8658.71428571429,0,0.790931223371881,0.925400604157081,24,0.01,0.847926267281106,0.893805309734513,"India"
"40135",18965,683,0.074195021675299,7405.28571428571,0,0.790936005465725,0.925569098404732,24,0.01,0.847926267281106,0.894039735099338,"India"
"40136",18966,684,-0.0176726745826715,8675.57142857143,0,0.790940766550522,0.925736832191611,24,0.01,0.847926267281106,0.894273127753304,"India"
"40137",18967,685,-0.035530412695225,8651.57142857143,0,0.790945506764417,0.925903810661166,24,0.01,0.847926267281106,0.894505494505495,"India"
"40138",18968,686,-0.0530093336907296,8578,0,0.790950226244344,0.926070038910506,24,0.01,0.847926267281106,0.894736842105263,"India"
"40139",18969,687,-0.0582470619456339,8528.57142857143,0,0.790954925126044,0.926235521990922,24,0.01,0.847926267281106,0.894967177242888,"India"
"40140",18970,688,-0.0612214122087618,8412.28571428571,0,0.790959603544076,0.926400264908402,24,0.01,0.847926267281106,0.895196506550218,"India"
"40141",18971,689,-0.0653445775821878,8324.71428571429,0,0.790964261631827,0.926564272624138,24,0.01,0.847926267281106,0.895424836601307,"India"
"40142",18972,690,-0.0896814181086044,9450,0,0.790968899521531,0.926727550055027,24,0.01,0.847926267281106,0.895652173913044,"India"
"40143",18973,691,-0.0607528923480149,8042.71428571429,0,0.790973517344275,0.926890102074162,24,0.01,0.847926267281106,0.89587852494577,"India"
"40144",18974,692,-0.0523101869355902,7894.42857142857,0,0.790978115230013,0.927051933511326,24,0.01,0.847926267281106,0.896103896103896,"India"
"40145",18975,693,-0.0494591482181298,7686.57142857143,0,0.790982693307584,0.927213049153463,24,0.01,0.847926267281106,0.896328293736501,"India"
"40146",18976,694,-0.0251367517380657,7480.14285714286,0,0.790987251704714,0.927373453745162,24,0.01,0.847926267281106,0.896551724137931,"India"
"40147",18977,695,-0.013646786416032,7343.71428571429,0,0.790991790548036,0.927533151989119,24,0.01,0.847926267281106,0.896774193548387,"India"
"40148",18978,696,0.149918621525351,6202.28571428571,0,0.7909963099631,0.927692148546602,24,0.01,0.847926267281106,0.896995708154506,"India"
"40149",18979,697,0.129845246412499,6097.71428571429,0,0.79100081007438,0.927850448037903,24,0.01,0.847926267281106,0.897216274089936,"India"
"40150",18980,698,0.00345318825511034,6996.85714285714,0,0.791005291005291,0.928008055042792,24,0.01,0.847926267281106,0.897435897435897,"India"
"40151",18981,699,0.0129048810005929,6931.42857142857,0,0.791009752878199,0.92816497410096,24,0.01,0.847926267281106,0.897654584221748,"India"
"40152",18982,700,0.0209066406748726,6836.14285714286,0,0.79101419581443,0.928321209712453,24,0.01,0.847926267281106,0.897872340425532,"India"
"40153",18983,701,0.0162473477200813,6767.71428571429,0,0.791018619934283,0.92847676633811,24,0.01,0.847926267281106,0.898089171974522,"India"
"40154",18984,702,0.0172212816121169,6653.85714285714,0,0.791023025357039,0.928631648399985,24,0.01,0.847926267281106,0.898305084745763,"India"
"40155",18985,703,-0.0207969408977332,7680.85714285714,0,0.791027412200974,0.928785860281772,24,0.01,0.847926267281106,0.898520084566596,"India"
"40156",18986,704,-0.029100930399412,7658.28571428571,0,0.79103178058337,0.928939406329217,24,0.01,0.847926267281106,0.89873417721519,"India"
"40157",18987,705,0.0066682757020615,6642.14285714286,0,0.79103613062052,0.929092290850531,24,0.01,0.847926267281106,0.898947368421053,"India"
"40158",18988,706,-0.0116336191828794,6789.57142857143,0,0.791040462427746,0.929244518116791,24,0.01,0.847926267281106,0.899159663865546,"India"
"40159",18989,707,0.00302974196338807,7200.71428571429,0,0.791044776119403,0.929396092362345,24,0.01,0.847926267281106,0.89937106918239,"India"
"40160",18990,708,-0.0298525807111771,8009.14285714286,0,0.791049071808893,0.929547017785202,24,0.01,0.847926267281106,0.899581589958159,"India"
"40161",18991,709,0.0688349998718659,9454,1,0.791053349608674,0.929697298547424,24,0.01,0.847926267281106,0.899791231732777,"India"
"40162",18992,710,0.342268783545996,11680.5714285714,1,0.791057609630267,0.92984693877551,24,0.01,0.847926267281106,0.9,"India"
"40163",18993,711,0.520492434258973,14618.5714285714,1,0.791057609630267,0.927874416631311,24,0.01,0.844036697247706,0.9,"India"
"40164",18994,712,0.526204781444598,18507,1,0.791057609630267,0.925910245554615,24,0.01,0.840182648401826,0.9,"India"
"40165",18995,713,0.443829263594351,22938.5714285714,1,0.791057609630267,0.923954372623574,24,0.01,0.836363636363636,0.9,"India"
"40166",18996,714,0.441338313432551,29924.5714285714,1,0.791057609630267,0.922006745362563,24,0.01,0.832579185520362,0.9,"India"
"40167",18997,715,0.462747744465521,41035.1428571429,1,0.791057609630267,0.920067311737484,24,0.01,0.828828828828829,0.9,"India"
"40168",18998,716,0.436171792619918,55368.8571428571,1,0.791952054794521,0.920067311737484,24,0.01,0.829596412556054,0.9,"India"
"40169",18999,717,0.386260934992826,72399,1,0.792838874680307,0.920067311737484,24,0.01,0.830357142857143,0.9,"India"
"40170",19000,718,0.331490803523143,91267.4285714286,1,0.793718166383701,0.920067311737484,24,0.01,0.831111111111111,0.9,"India"
"40171",19001,719,0.286691476696827,112120.714285714,1,0.794590025359256,0.920067311737484,24,0.01,0.831858407079646,0.9,"India"
"40172",19002,720,0.232885601741331,130789.857142857,1,0.795454545454546,0.920067311737484,24,0.01,0.832599118942731,0.9,"India"
"40173",19003,721,0.117895854357816,122490.285714286,1,0.796311818943839,0.920067311737484,24,0.01,0.833333333333333,0.9,"India"
"40174",19004,722,0.205874269436804,172663,1,0.797161936560935,0.920067311737484,24,0.01,0.834061135371179,0.9,"India"
"40175",19005,723,0.0959189261997145,155934.428571429,1,0.798004987531172,0.920067311737484,24,0.01,0.834782608695652,0.9,"India"
"40176",19006,724,0.164345782458279,211798.571428571,1,0.798841059602649,0.920067311737484,24,0.01,0.835497835497836,0.9,"India"
"40177",19007,725,0.130619319720031,227737.142857143,1,0.799670239076669,0.920067311737484,24,0.01,0.836206896551724,0.9,"India"
"40178",19008,726,0.101474420852202,238932.285714286,1,0.800492610837439,0.920067311737484,24,0.01,0.836909871244635,0.9,"India"
"40179",19009,727,0.0805733329409051,248925.857142857,1,0.80130825838103,0.920067311737484,24,0.01,0.837606837606838,0.9,"India"
"40180",19010,728,0.0952203544843838,289350.142857143,1,0.802117263843648,0.920067311737484,24,0.01,0.838297872340426,0.9,"India"
"40181",19011,729,0.0490887916214541,271549.428571429,1,0.802919708029197,0.920067311737484,24,0.01,0.838983050847458,0.9,"India"
"40182",19012,730,0.0702970718391286,321157.142857143,1,0.803715670436187,0.920067311737484,24,0.01,0.839662447257384,0.9,"India"
"40183",19013,731,0.0272465830484025,293252.714285714,1,0.80450522928399,0.920067311737484,24,0.01,0.840336134453782,0.9,"India"
"40184",19014,732,0.0186383905342149,302157.142857143,1,0.805288461538462,0.920067311737484,24,0.01,0.841004184100418,0.9,"India"
"40185",19015,733,0.00938177768540682,309010.714285714,0,0.806065442936951,0.920067311737484,24,0.01,0.841666666666667,0.9,"India"
"40186",19016,734,-0.00165084491779956,311561.571428571,0,0.806836248012719,0.920067311737484,24,0.01,0.842323651452282,0.9,"India"
"40187",19017,735,-0.0132979548287552,311982.142857143,0,0.807600950118765,0.920067311737484,24,0.01,0.84297520661157,0.9,"India"
"40188",19018,736,-0.02696056940972,307532.428571429,0,0.808359621451104,0.920067311737484,24,0.01,0.843621399176955,0.9,"India"
"40189",19019,737,-0.0446461330951553,293811.714285714,0,0.805149100173106,0.92006542407571,24,0.01,0.843621399176955,0.898128898128898,"India"
"40190",19020,738,-0.0615921542149186,279215.714285714,0,0.801964126288451,0.920063544157953,24,0.01,0.843621399176955,0.896265560165975,"India"
"40191",19021,739,-0.0762726790374939,265036.857142857,0,0.798804395178857,0.920061671936656,24,0.01,0.843621399176955,0.894409937888199,"India"
"40192",19022,740,-0.088595776726256,251301.714285714,0,0.798808469527413,0.920229699603577,24,0.01,0.843621399176955,0.894628099173554,"India"
"40193",19023,741,-0.0973593960213776,238613.857142857,0,0.798812527115839,0.920397021475096,24,0.01,0.843621399176955,0.894845360824742,"India"
"40194",19024,742,-0.0997337104726937,220824.142857143,0,0.798816568047337,0.920563641994426,24,0.01,0.843621399176955,0.895061728395062,"India"
"40195",19025,743,-0.0896821698108287,204545.428571429,0,0.798820592424267,0.920729565567521,24,0.01,0.843621399176955,0.895277207392197,"India"
"40196",19026,744,-0.0694514620169464,190000.428571429,0,0.798824600348148,0.920894796563463,24,0.01,0.843621399176955,0.895491803278688,"India"
"40197",19027,745,-0.0822828519052368,174631.857142857,0,0.798828591919675,0.921059339314845,24,0.01,0.843621399176955,0.895705521472393,"India"
"40198",19028,746,0.0244553393319244,156516.571428571,0,0.798832567238719,0.921223198118157,24,0.01,0.843621399176955,0.895918367346939,"India"
"40199",19029,747,0.0297820161891371,138510.571428571,0,0.798836526404343,0.921386377234156,24,0.01,0.843621399176955,0.896130346232179,"India"
"40200",19030,748,0.106277057986105,124301.714285714,0,0.798840469514803,0.92154888088824,24,0.01,0.843621399176955,0.896341463414634,"India"
"40201",19031,749,0.10728011476902,111441.571428571,0,0.798844396667562,0.921710713270816,24,0.01,0.843621399176955,0.896551724137931,"India"
"40202",19032,750,0.105578295059836,96391.7142857143,0,0.799625217507696,0.921710713270816,24,0.01,0.844262295081967,0.896551724137931,"India"
"40203",19033,751,0.0939000085999945,83346.4285714286,0,0.799629117425195,0.921871878537657,24,0.01,0.844262295081967,0.896761133603239,"India"
"40204",19034,752,0.0791125449438597,72268.5714285714,0,0.799633001623262,0.922032380810266,24,0.01,0.844262295081967,0.896969696969697,"India"
"40205",19035,753,0.0637538100628184,63326.1428571429,0,0.799636870196748,0.922192224176223,24,0.01,0.844262295081967,0.897177419354839,"India"
"40206",19036,754,0.0473956793259182,56217.1428571429,0,0.799640723239739,0.922351412689537,24,0.01,0.844262295081967,0.89738430583501,"India"
"40207",19037,755,0.0317319959640363,50476,0,0.799644560845571,0.922509950370989,24,0.01,0.844262295081967,0.897590361445783,"India"
"40208",19038,756,0.0168503703372821,44654.5714285714,0,0.799648383106831,0.922667841208473,24,0.01,0.844262295081967,0.897795591182365,"India"
"40209",19039,757,0.00207997020982984,39465,0,0.799652190115367,0.922825089157331,24,0.01,0.844262295081967,0.898,"India"
"40210",19040,758,-0.0114919973435464,34871.1428571429,0,0.799655981962297,0.922981698140687,24,0.01,0.844262295081967,0.898203592814371,"India"
"40211",19041,759,-0.0255716033480536,30851.5714285714,0,0.799659758738014,0.92313767204977,24,0.01,0.844262295081967,0.898406374501992,"India"
"40212",19042,760,-0.0382194092384035,27293.1428571429,0,0.799663520532193,0.923293014744243,24,0.01,0.844262295081967,0.898608349900596,"India"
"40213",19043,761,-0.0448048964647407,24712.8571428571,0,0.7996672674338,0.923447730052522,24,0.01,0.844262295081967,0.898809523809524,"India"
"40214",19044,762,-0.0511771498811818,22712.2857142857,0,0.799670999531097,0.923601821772087,24,0.01,0.844262295081967,0.899009900990099,"India"
"40215",19045,763,-0.0581773311551088,20496.1428571429,0,0.799674716911652,0.923755293669802,24,0.01,0.844262295081967,0.899209486166008,"India"
"40216",19046,764,-0.0662635679733543,18123.4285714286,0,0.799678419662341,0.923908149482215,24,0.01,0.844262295081967,0.899408284023669,"India"
"40217",19047,765,-0.0773612164862862,16301.4285714286,0,0.799682107869358,0.92406039291587,24,0.01,0.844262295081967,0.899606299212598,"India"
"40218",19048,766,-0.0828560188291687,14762.7142857143,0,0.799685781618225,0.924212027647603,24,0.01,0.844262295081967,0.899803536345776,"India"
"40219",19049,767,-0.0903948867597865,13377.7142857143,0,0.799689440993789,0.924363057324841,24,0.01,0.844262295081967,0.9,"India"
"40220",19050,768,-0.101766528994887,12229.4285714286,0,0.799693086080238,0.924513485565896,24,0.01,0.844262295081967,0.900195694716243,"India"
"40221",19051,769,-0.113322924750332,11302.2857142857,0,0.799696716961104,0.924663315960256,24,0.01,0.844262295081967,0.900390625,"India"
"40222",19052,770,-0.118144541380858,10224,0,0.799700333719267,0.92481255206887,24,0.01,0.844262295081967,0.900584795321637,"India"
"40223",19053,771,-0.118878609113828,9140.14285714286,0,0.799703936436966,0.924961197424431,24,0.01,0.844262295081967,0.900778210116732,"India"
"40224",19054,772,-0.12626806758626,8173,0,0.7997075251958,0.925109255531659,24,0.01,0.844262295081967,0.900970873786408,"India"
"40225",19055,773,-0.136497327306053,7376.14285714286,0,0.799711100076739,0.925256729867575,24,0.01,0.844262295081967,0.901162790697674,"India"
"40226",19056,774,-0.132756593176307,6690.85714285714,0,0.799714661160128,0.925403623881776,24,0.01,0.844262295081967,0.901353965183752,"India"
"40227",19057,775,-0.127070305462275,6169.28571428571,0,0.799718208525691,0.925549940996702,24,0.01,0.844262295081967,0.901544401544402,"India"
"40228",19058,776,-0.120368100802721,5751.85714285714,0,0.799721742252541,0.925695684607908,24,0.01,0.844262295081967,0.901734104046243,"India"
"40229",19059,777,-0.115831409156059,5326.28571428571,0,0.799725262419184,0.925840858084322,24,0.01,0.844262295081967,0.901923076923077,"India"
"40230",19060,778,-0.11559833342329,4986.71428571429,0,0.799728769103522,0.925985464768513,24,0.01,0.844262295081967,0.9021113243762,"India"
"40231",19061,779,-0.120321687762144,4672.14285714286,0,0.799732262382865,0.926129507976941,24,0.01,0.844262295081967,0.902298850574713,"India"
"40232",19062,780,-0.119179037396012,4342.57142857143,0,0.79973574233393,0.926272991000215,24,0.01,0.844262295081967,0.902485659655832,"India"
"40233",19063,781,-0.116525576437522,4005.42857142857,0,0.799739209032851,0.926415917103347,24,0.01,0.844262295081967,0.902671755725191,"India"
"40234",19064,782,-0.112620043489101,3739.85714285714,0,0.799742662555183,0.926558289525997,24,0.01,0.844262295081967,0.902857142857143,"India"
"40235",19065,783,-0.107847064660876,3536.28571428571,0,0.799746102975909,0.92670011148272,24,0.01,0.844262295081967,0.903041825095057,"India"
"40236",19066,784,-0.100889072352992,3293.57142857143,0,0.799749530369443,0.92684138616321,24,0.01,0.844262295081967,0.903225806451613,"India"
"40237",19067,785,-0.101792410438982,3058.57142857143,0,0.799752944809635,0.926982116732537,24,0.01,0.844262295081967,0.903409090909091,"India"
"40238",19068,786,-0.109467599280952,2820.57142857143,0,0.799756346369781,0.92712230633139,24,0.01,0.844262295081967,0.90359168241966,"India"
"40239",19069,787,-0.110972150654764,2600.71428571429,0,0.799759735122623,0.927261958076306,24,0.01,0.844262295081967,0.90377358490566,"India"
"40240",19070,788,-0.102856379195499,2407.14285714286,0,0.799763111140357,0.927401075059905,24,0.01,0.844262295081967,0.903954802259887,"India"
"40241",19071,789,-0.100325761242715,2270.85714285714,0,0.799766474494636,0.927539660351119,24,0.01,0.844262295081967,0.904135338345865,"India"
